"State","Year","Month","Period","Indicator","Data Value","Percent Complete","Percent Pending Investigation","State Name","Footnote","Footnote Symbol","Predicted Value"
"MT","2021","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","76","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","76"
"MT","2021","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","78","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","78"
"MT","2021","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","78","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","78"
"MT","2021","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","79","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","79"
"MT","2021","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","88","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","88"
"MT","2022","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","94","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","94"
"MT","2022","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","103","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","103"
"MT","2022","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","116","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","116"
"MT","2022","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","112","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","112"
"MT","2022","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","117","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","117"
"MT","2022","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","114","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","114"
"MT","2022","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","112","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","112"
"MT","2022","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","114","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","114"
"MT","2022","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","115","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","115"
"MT","2022","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","120","100","0.008237232","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","120"
"MT","2022","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","121","100","0.008415383","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","121"
"MT","2022","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","116","100","0.008494012","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","116"
"MT","2023","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","117","100","0.008642295","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","117"
"MT","2023","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","115","100","0.008775009","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","115"
"MT","2023","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","110","100","0.008765778","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","110"
"MT","2023","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","109","100","0.008684325","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","109"
"MT","2023","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","107","100","0.008727527","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","107"
"MT","2023","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","118","100","0.008683571","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","118"
"MT","2023","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","120","100","0.008756567","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","120"
"MT","2023","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","119","100","0.008833142","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","119"
"MT","2023","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","115","100","0.008889679","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","115"
"MT","2023","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","118","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","118"
"MT","2023","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","119","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","119"
"MT","2023","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","123","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","123"
"MT","2024","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","116","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","116"
"MT","2024","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","115","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","115"
"MT","2024","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","119","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","119"
"MT","2024","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","121","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","121"
"MT","2024","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","115","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","115"
"MT","2024","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","109","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","109"
"MT","2024","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","115","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","115"
"MT","2024","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","110","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","110"
"MT","2024","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","107","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","107"
"MT","2024","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","101","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","101"
"MT","2024","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","100","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","100"
"MT","2024","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","96","100","0","Montana","Numbers may differ from published reports using final data. See Technical Notes.","**","96"
